"unitCode","unitName","chickBandDataID","nestID","SNPLDataID","eventID","locationID","siteID","siteName","year","bandCombination","chickBandDate","QCFlag","QCNotes","scientificName","commonName","TSN","chickWeightInGrams","drynessInPercent","eggToothPresence","yolkSacPresence","notes","type","basisOfRecord"
"PORE","Point Reyes National Seashore",358,"NP13_2024","b94dfa66-9238-4438-be23-af6b04654984","83d3eb52-8a6d-40ce-a3da-6772cf6ce5f2","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:gv",2024-06-13,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,60,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",357,"NP13_2024","b94dfa66-9238-4438-be23-af6b04654984","83d3eb52-8a6d-40ce-a3da-6772cf6ce5f2","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:gy",2024-06-13,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,90,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",366,"RA03_2024","d21faaa6-59bd-4f79-b809-78503c2ed864","1daaf778-baf9-49ae-ab2d-52530aa14bc4","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:pr",2024-07-08,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,60,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",352,"NP08_2024","f18a9cde-374f-40dd-b35e-51b908145f32","8568e50e-4dab-4bd6-a72e-67d50abfecf9","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"rv:xx",2024-05-21,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",382,"NP19_2024","0e1b8f2c-c9ba-447c-82a2-d55b088f40d2","cec2d8fa-ac04-4f9d-92df-d06133a1bcb5","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"va:ro",2024-07-22,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",381,"NP19_2024","0e1b8f2c-c9ba-447c-82a2-d55b088f40d2","cec2d8fa-ac04-4f9d-92df-d06133a1bcb5","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"va:bo",2024-07-22,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",380,"RA04_2024","97acf29a-e799-44b3-88fe-f9c8556c2d4d","e207dc86-b143-4e91-9101-5591aafbadf1","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"va:rb",2024-07-20,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",379,"RA04_2024","97acf29a-e799-44b3-88fe-f9c8556c2d4d","e207dc86-b143-4e91-9101-5591aafbadf1","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"va:ar",2024-07-20,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",365,"RA03_2024","d21faaa6-59bd-4f79-b809-78503c2ed864","1daaf778-baf9-49ae-ab2d-52530aa14bc4","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:pg",2024-07-08,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,80,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",377,"NP17_2024","081fe605-23c9-48ab-a1bf-250339aace22","08c78741-0566-4253-9aaa-83f74b55d876","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"va:by",2024-07-19,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","Yes yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",360,"RA02_2024","a3ad846e-9690-439b-8462-d55632941d6b","9fb69190-e912-4860-b5ad-d3b3ae62f68c","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:py",2024-06-15,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",375,"NP17_2024","081fe605-23c9-48ab-a1bf-250339aace22","08c78741-0566-4253-9aaa-83f74b55d876","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"va:bg",2024-07-19,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",374,"NP16_2024","4ba54ffc-eb23-4dd7-8383-1893d1fe4d57","402a39b0-cd0c-4368-a047-06f1026b2cd1","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"va:yr",2024-07-17,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,10,"Yes egg tooth are present","Yes yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",373,"NP16_2024","4ba54ffc-eb23-4dd7-8383-1893d1fe4d57","402a39b0-cd0c-4368-a047-06f1026b2cd1","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"va:yg",2024-07-17,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,60,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",372,"NP18_2024","107e2ace-1d76-40b8-9fa4-6e0d651f8f4c","7e84d8bf-c178-4537-be3b-12d947d64527","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"va:aw",2024-07-17,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",369,"NP14_2024","10a7c219-d086-4da4-8e57-adfbad44132c","549e33a1-4b8b-46a5-ba69-31a326a3ca44","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"va:gy",2024-07-14,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",368,"NP14_2024","10a7c219-d086-4da4-8e57-adfbad44132c","549e33a1-4b8b-46a5-ba69-31a326a3ca44","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"va:vv",2024-07-14,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,75,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",378,"RA04_2024","97acf29a-e799-44b3-88fe-f9c8556c2d4d","e207dc86-b143-4e91-9101-5591aafbadf1","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"va:ag",2024-07-20,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",342,"NP04_2024","ea67f4f4-4393-45ea-bb1f-8fcdcaf54ee2","80dfe212-9732-414c-b5ed-340358abdc2d","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:ab",2024-05-17,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,90,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",341,"NP02_2024","45f7ba41-7b94-4381-bb40-3b1173e1b416","7eebc624-7df9-461f-b3cb-cdebc2aa0d10","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:yv",2024-05-14,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",340,"NP02_2024","45f7ba41-7b94-4381-bb40-3b1173e1b416","7eebc624-7df9-461f-b3cb-cdebc2aa0d10","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:yo",2024-05-14,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,90,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",339,"NP02_2024","45f7ba41-7b94-4381-bb40-3b1173e1b416","7eebc624-7df9-461f-b3cb-cdebc2aa0d10","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:yg",2024-05-14,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",334,"NP01_2024","9d2181eb-85de-4b01-91a6-668902d2cca8","0e546063-59dd-4562-a0e7-6960cd5b38df","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:wo",2024-04-28,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",333,"NP01_2024","9d2181eb-85de-4b01-91a6-668902d2cca8","0e546063-59dd-4562-a0e7-6960cd5b38df","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:wb",2024-04-28,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",332,"NP01_2024","9d2181eb-85de-4b01-91a6-668902d2cca8","0e546063-59dd-4562-a0e7-6960cd5b38df","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:wg",2024-04-28,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",343,"NP04_2024","ea67f4f4-4393-45ea-bb1f-8fcdcaf54ee2","80dfe212-9732-414c-b5ed-340358abdc2d","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:ar",2024-05-17,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,85,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
>>>>>>> origin/main
"PORE","Point Reyes National Seashore",46,"NB01_2017","20170909095736-414032697.677612","{4DC48629-4DAA-4FAA-8DC0-41727DF9B12F}","20130211164511-705547511.577606","NB","North Beach - South Parking",2017,"av:yr",2017-07-14,,,"Charadrius nivosus","Western Snowy Plover","824030",,40,"Yes egg tooth are present",,"USFWS: 8021-20780","Event","HumanObservation"
"PORE","Point Reyes National Seashore",47,"NB01_2017","20170909095736-414032697.677612","{4DC48629-4DAA-4FAA-8DC0-41727DF9B12F}","20130211164511-705547511.577606","NB","North Beach - South Parking",2017,"av:yr",2017-07-14,,,"Charadrius nivosus","Western Snowy Plover","824030",,5,"Yes egg tooth are present",,"USFWS: 8021-20786","Event","HumanObservation"
"PORE","Point Reyes National Seashore",45,"NB01_2017","20170909095736-414032697.677612","{4DC48629-4DAA-4FAA-8DC0-41727DF9B12F}","20130211164511-705547511.577606","NB","North Beach - South Parking",2017,"av:yr",2017-07-14,,,"Charadrius nivosus","Western Snowy Plover","824030",,60,"Yes egg tooth are present",,"USFWS: 8021-20550","Event","HumanObservation"
"PORE","Point Reyes National Seashore",111,"NB01_2018",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2018,"av:ob",2018-07-11,,,"Charadrius nivosus","Western Snowy Plover","824030",5.5,100,"No egg tooth present",,"USFWS: 8021-12094","Event","HumanObservation"
"PORE","Point Reyes National Seashore",113,"NB03_2018",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2018,"av:ww",2018-07-25,,,"Charadrius nivosus","Western Snowy Plover","824030",,95,"No egg tooth present",,"USFWS: 8021-18643","Event","HumanObservation"
"PORE","Point Reyes National Seashore",112,"NB01_2018",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2018,"av:ob",2018-07-11,,,"Charadrius nivosus","Western Snowy Plover","824030",5.40000009536743,95,"Yes egg tooth are present",,"USFWS: 8021-12089","Event","HumanObservation"
"PORE","Point Reyes National Seashore",114,"NB03_2018",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2018,"av:ww",2018-07-25,,,"Charadrius nivosus","Western Snowy Plover","824030",,80,"No egg tooth present",,"USFWS: 8021-18644","Event","HumanObservation"
"PORE","Point Reyes National Seashore",131,"NB04_2019",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2019,"av:wb",2019-06-09,,,"Charadrius nivosus","Western Snowy Plover","824030",6.19999980926514,85,"Yes egg tooth are present",,"8021-18658","Event","HumanObservation"
"PORE","Point Reyes National Seashore",132,"NB05_2019",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2019,"av:bw",2019-07-19,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"8021-18667","Event","HumanObservation"
"PORE","Point Reyes National Seashore",133,"NB05_2019",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2019,"av:bw",2019-07-19,,,"Charadrius nivosus","Western Snowy Plover","824030",,90,"Yes egg tooth are present",,"8021-18668","Event","HumanObservation"
"PORE","Point Reyes National Seashore",134,"NB05_2019",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2019,"av:bw",2019-07-19,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present",,"8021-18669","Event","HumanObservation"
"PORE","Point Reyes National Seashore",135,"NB03_2019",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2019,"av:gr",2019-06-06,,,"Charadrius nivosus","Western Snowy Plover","824030",6.80000019073486,100,"Yes egg tooth are present",,"8021-18656","Event","HumanObservation"
"PORE","Point Reyes National Seashore",136,"NB03_2019",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2019,"av:gr",2019-06-06,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present",,"8021-18654","Event","HumanObservation"
"PORE","Point Reyes National Seashore",137,"NB03_2019",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2019,"av:gr",2019-06-06,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present",,"8021-18655","Event","HumanObservation"
"PORE","Point Reyes National Seashore",138,"NB02_2019",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2019,"av:oo",2019-05-27,,,"Charadrius nivosus","Western Snowy Plover","824030",,95,"Yes egg tooth are present","No yolk sac present","8021-18651","Event","HumanObservation"
"PORE","Point Reyes National Seashore",139,"NB02_2019",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2019,"av:oo",2019-05-27,,,"Charadrius nivosus","Western Snowy Plover","824030",,90,"Yes egg tooth are present","No yolk sac present","8021-18652","Event","HumanObservation"
"PORE","Point Reyes National Seashore",140,"NB02_2019",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2019,"av:oo",2019-05-27,,,"Charadrius nivosus","Western Snowy Plover","824030",,25,"Yes egg tooth are present","No yolk sac present","8021-18653","Event","HumanObservation"
"PORE","Point Reyes National Seashore",130,"NB04_2019",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2019,"av:wb",2019-06-09,,,"Charadrius nivosus","Western Snowy Plover","824030",5.40000009536743,80,"Yes egg tooth are present",,"8021-18657","Event","HumanObservation"
"PORE","Point Reyes National Seashore",280,"NB01_2023",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2023,"rv:rv",2023-05-22,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","M. Lau, 2851-04844","Event","HumanObservation"
"PORE","Point Reyes National Seashore",281,"NB01_2023",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2023,"rv:rw",2023-05-22,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","M. Lau, 2851-04843","Event","HumanObservation"
"PORE","Point Reyes National Seashore",282,"NB03_2023",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2023,"rv:wa",2023-07-11,,,"Charadrius nivosus","Western Snowy Plover","824030",,,,,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",284,"NB03_2023",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2023,"rv:wr",2023-07-11,,,"Charadrius nivosus","Western Snowy Plover","824030",,,,,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",283,"NB03_2023",,,"20130211164511-705547511.577606","NB","North Beach - South Parking",2023,"rv:wg",2023-07-11,,,"Charadrius nivosus","Western Snowy Plover","824030",,,,,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",164,"SB02_2020",,,"{C3FE26AC-14CC-4030-B7A6-94ADE3A1F54B}","SB","South Beach",2020,"av:vv",2020-07-18,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"8021-26942","Event","HumanObservation"
"PORE","Point Reyes National Seashore",165,"SB02_2020",,,"{C3FE26AC-14CC-4030-B7A6-94ADE3A1F54B}","SB","South Beach",2020,"av:vv",2020-07-18,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present",,"8021-26941","Event","HumanObservation"
"PORE","Point Reyes National Seashore",166,"SB02_2020",,,"{C3FE26AC-14CC-4030-B7A6-94ADE3A1F54B}","SB","South Beach",2020,"av:vv",2020-07-18,,,"Charadrius nivosus","Western Snowy Plover","824030",,25,"Yes egg tooth are present",,"8021-26940","Event","HumanObservation"
"PORE","Point Reyes National Seashore",167,"SB03_2020",,,"{C3FE26AC-14CC-4030-B7A6-94ADE3A1F54B}","SB","South Beach",2020,"av:oa",2020-07-19,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present",,"8021-26939","Event","HumanObservation"
"PORE","Point Reyes National Seashore",168,"SB03_2020",,,"{C3FE26AC-14CC-4030-B7A6-94ADE3A1F54B}","SB","South Beach",2020,"av:oa",2020-07-19,,,"Charadrius nivosus","Western Snowy Plover","824030",,75,"Yes egg tooth are present",,"8021-26938","Event","HumanObservation"
"PORE","Point Reyes National Seashore",169,"SB03_2020",,,"{C3FE26AC-14CC-4030-B7A6-94ADE3A1F54B}","SB","South Beach",2020,"av:oa",2020-07-19,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"No egg tooth present",,"8021-26937","Event","HumanObservation"
<<<<<<< HEAD
"PORE","Point Reyes National Seashore",266,"NP18_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"x:x",2022-07-29,,,"Charadrius nivosus","Western Snowy Plover","824030",,,,,"Didn't band this chick.","Event","HumanObservation"
"PORE","Point Reyes National Seashore",268,"NP19_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"av:bb",2022-07-24,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","2851-04828","Event","HumanObservation"
"PORE","Point Reyes National Seashore",259,"NP15_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"av:wg",2022-07-09,,,"Charadrius nivosus","Western Snowy Plover","824030",,,,,"2851-04825, fledged","Event","HumanObservation"
"PORE","Point Reyes National Seashore",240,"NP09_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:wv",2022-06-20,,,"Charadrius nivosus","Western Snowy Plover","824030",,95,"No egg tooth present","No yolk sac present","8021-26901","Event","HumanObservation"
"PORE","Point Reyes National Seashore",232,"NP02_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"av:ra",2022-05-11,,,"Charadrius nivosus","Western Snowy Plover","824030",,95,"Yes egg tooth are present","No yolk sac present","8021-26908","Event","HumanObservation"
"PORE","Point Reyes National Seashore",233,"NP02_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:va",2022-05-11,,,"Charadrius nivosus","Western Snowy Plover","824030",,80,"Yes egg tooth are present","No yolk sac present","8021-26907","Event","HumanObservation"
"PORE","Point Reyes National Seashore",234,"NP03_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"av:aa",2022-05-09,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","8021-26964","Event","HumanObservation"
"PORE","Point Reyes National Seashore",235,"NP03_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"av:gg",2022-05-09,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","8021-26965","Event","HumanObservation"
"PORE","Point Reyes National Seashore",236,"NP05_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:gb",2022-05-18,,,"Charadrius nivosus","Western Snowy Plover","824030",,75,"No egg tooth present","No yolk sac present","8021-26906","Event","HumanObservation"
"PORE","Point Reyes National Seashore",237,"NP05_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:go",2022-05-18,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"No egg tooth present","No yolk sac present","8021-26904","Event","HumanObservation"
"PORE","Point Reyes National Seashore",247,"NP12_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:gb",2022-06-27,,,"Charadrius nivosus","Western Snowy Plover","824030",,75,"No egg tooth present","No yolk sac present","2851-04806","Event","HumanObservation"
"PORE","Point Reyes National Seashore",239,"NP06_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:ay",2022-05-27,,,"Charadrius nivosus","Western Snowy Plover","824030",,25,"Yes egg tooth are present","No yolk sac present","8021-26902","Event","HumanObservation"
"PORE","Point Reyes National Seashore",267,"NP19_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"av:by",2022-07-24,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","2851-04823","Event","HumanObservation"
"PORE","Point Reyes National Seashore",241,"NP09_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:wb",2022-06-20,,,"Charadrius nivosus","Western Snowy Plover","824030",,25,"Yes egg tooth are present","No yolk sac present","2851-04801","Event","HumanObservation"
"PORE","Point Reyes National Seashore",242,"NP10_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:ya",2022-06-25,,,"Charadrius nivosus","Western Snowy Plover","824030",,75,"Yes egg tooth are present","No yolk sac present","2851-04808","Event","HumanObservation"
"PORE","Point Reyes National Seashore",244,"NP10_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:yv",2022-06-25,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","2851-04810","Event","HumanObservation"
"PORE","Point Reyes National Seashore",238,"NP05_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:gg",2022-05-18,,,"Charadrius nivosus","Western Snowy Plover","824030",,90,"No egg tooth present","No yolk sac present","8021-26909","Event","HumanObservation"
"PORE","Point Reyes National Seashore",246,"NP12_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:ga",2022-06-27,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"No egg tooth present","No yolk sac present","2851-04812","Event","HumanObservation"
"PORE","Point Reyes National Seashore",243,"NP10_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:yo",2022-06-25,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","2851-04809","Event","HumanObservation"
"PORE","Point Reyes National Seashore",315,"NP01_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:by",2023-05-15,,,"Charadrius nivosus","Western Snowy Plover","824030",,0,"Yes egg tooth are present",,"C.Eyster,8021-26976, no fledge","Event","HumanObservation"
"PORE","Point Reyes National Seashore",331,"NP23_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:ry",2023-08-16,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","M.Lau, 2851-04868, fledged","Event","HumanObservation"
"PORE","Point Reyes National Seashore",313,"NP01_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:bo",2023-05-15,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","C.Eyster, 8021-26974, no fledge","Event","HumanObservation"
"PORE","Point Reyes National Seashore",314,"NP01_2023",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2023,"rv:ba",2023-05-15,,,"Charadrius nivosus","Western Snowy Plover","824030",,80,"Yes egg tooth are present","No yolk sac present","C.Eyster, 8021-26975, no fledge","Event","HumanObservation"
